alias,checkpoint,step,next_step,x,y,inner_loss_mean,inner_loss_delta_mean,read_loss_mean,read_loss_delta_mean,example_count
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.5,-0.5,3012.213623046875,1950.64453125,0.0032013605814427137,-4.517739772796631,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.0,-0.5,2881.889404296875,1820.3201904296875,0.010194853879511356,-4.510746002197266,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.5,-0.5,2826.766357421875,1765.1976318359375,0.03289145603775978,-4.488049507141113,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,3.0,-0.5,2799.802978515625,1738.2342529296875,0.062257129698991776,-4.458683967590332,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-3.0,0.0,9381.3916015625,8319.82421875,5.286532878875732,0.7655916810035706,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.5,0.0,9397.4150390625,8335.845703125,5.262744903564453,0.7418040633201599,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.0,0.0,9420.623046875,8359.0546875,5.231414794921875,0.7104732394218445,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.5,0.0,9457.474609375,8395.9052734375,5.170474052429199,0.649533212184906,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.0,0.0,9510.3876953125,8448.8193359375,4.961501598358154,0.4405606985092163,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-0.5,0.0,9114.2763671875,8052.70703125,4.840075969696045,0.31913504004478455,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.0,0.0,1061.5689697265625,0.0,4.520941257476807,0.0,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.5,0.0,3514.731201171875,2453.162353515625,0.4423813819885254,-4.078559398651123,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.0,0.0,2747.928955078125,1686.3602294921875,0.002550884149968624,-4.518390655517578,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.5,0.0,2720.391845703125,1658.82275390625,0.015535620041191578,-4.505405426025391,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.0,0.0,2736.15625,1674.5875244140625,0.03919917345046997,-4.481741428375244,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.5,0.0,2741.76171875,1680.1927490234375,0.07606669515371323,-4.444874286651611,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,3.0,0.0,2744.754638671875,1683.1854248046875,0.10670807212591171,-4.4142327308654785,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-3.0,0.5,9406.0732421875,8344.50390625,5.144345760345459,0.6234049201011658,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.5,0.5,9430.1357421875,8368.56640625,5.087253093719482,0.566311776638031,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.0,0.5,9468.5390625,8406.970703125,4.9765191078186035,0.45557841658592224,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.5,0.5,9526.1044921875,8464.5361328125,4.783600807189941,0.2626599967479706,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.0,0.5,9566.7138671875,8505.1435546875,4.644564151763916,0.12362375110387802,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-0.5,0.5,9353.8935546875,8292.3251953125,4.595743656158447,0.07480261474847794,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.0,0.5,8602.7822265625,7541.21337890625,3.457369565963745,-1.063571572303772,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.5,0.5,5689.15234375,4627.58349609375,1.9700846672058105,-2.550856351852417,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.0,0.5,3419.146728515625,2357.577880859375,0.5484532713890076,-3.972487688064575,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.5,0.5,3000.0478515625,1938.47900390625,0.23699229955673218,-4.283949375152588,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.0,0.5,2879.232177734375,1817.6630859375,0.1753680258989334,-4.3455729484558105,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.5,0.5,2829.099365234375,1767.5306396484375,0.17661641538143158,-4.344324588775635,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,3.0,0.5,2804.124755859375,1742.5556640625,0.18585710227489471,-4.335084438323975,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-3.0,1.0,9450.431640625,8388.86328125,4.939371585845947,0.4184305667877197,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.5,1.0,9468.1142578125,8406.544921875,4.832517147064209,0.31157660484313965,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.0,1.0,9480.3125,8418.7431640625,4.762665271759033,0.24172425270080566,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.5,1.0,9468.0751953125,8406.5068359375,4.7719597816467285,0.2510186731815338,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.0,1.0,9377.8955078125,8316.3271484375,4.607107639312744,0.0861671194434166,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-0.5,1.0,9102.3974609375,8040.828125,4.830796718597412,0.30985498428344727,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.0,1.0,8745.6044921875,7684.03662109375,3.752039909362793,-0.7689011096954346,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.5,1.0,7931.337890625,6869.76806640625,2.517056703567505,-2.0038843154907227,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.0,1.0,5661.03076171875,4599.4619140625,2.0671322345733643,-2.4538090229034424,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.5,1.0,4038.356201171875,2976.786865234375,1.3620284795761108,-3.1589126586914062,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.0,1.0,3420.000244140625,2358.431884765625,0.7723397612571716,-3.7486016750335693,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.5,1.0,3147.751708984375,2086.182373046875,0.5942168235778809,-3.9267241954803467,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,3.0,1.0,3011.351806640625,1949.78271484375,0.4670519530773163,-4.053889274597168,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-3.0,1.5,9452.7080078125,8391.1396484375,4.840973377227783,0.32003259658813477,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.5,1.5,9452.57421875,8391.0048828125,4.835818767547607,0.3148774802684784,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.0,1.5,9414.8955078125,8353.326171875,4.815197944641113,0.2942570745944977,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.5,1.5,9358.8974609375,8297.3291015625,4.725165367126465,0.20422464609146118,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.0,1.5,9248.4296875,8186.85986328125,4.832210063934326,0.311269074678421,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-0.5,1.5,9013.4228515625,7951.853515625,4.715802192687988,0.19486160576343536,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.0,1.5,8801.5048828125,7739.93505859375,3.9587390422821045,-0.5622020363807678,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.5,1.5,8326.1865234375,7264.61865234375,2.996830940246582,-1.524109959602356,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.0,1.5,7261.662109375,6200.09228515625,2.659942626953125,-1.8609981536865234,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.5,1.5,5643.38525390625,4581.81591796875,2.1285758018493652,-2.392364978790283,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.0,1.5,4400.49560546875,3338.926513671875,1.6754264831542969,-2.8455142974853516,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.5,1.5,3760.52734375,2698.958740234375,1.1928555965423584,-3.32808518409729,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,3.0,1.5,3415.817626953125,2354.248779296875,0.8592491745948792,-3.661691427230835,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-3.0,2.0,9426.0107421875,8364.44140625,4.874042510986328,0.35310128331184387,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.5,2.0,9385.806640625,8324.2373046875,4.843315601348877,0.322374552488327,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.0,2.0,9342.1044921875,8280.5361328125,4.792745113372803,0.2718038856983185,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.5,2.0,9280.1982421875,8218.6298828125,4.851413726806641,0.33047235012054443,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.0,2.0,9133.3671875,8071.79833984375,4.9607834815979,0.43984317779541016,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-0.5,2.0,8994.490234375,7932.921875,4.611964702606201,0.09102430194616318,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.0,2.0,8826.8505859375,7765.28125,4.0267415046691895,-0.4941994249820709,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,0.5,2.0,8505.9921875,7444.42236328125,3.0654783248901367,-1.4554625749588013,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.0,2.0,7938.05029296875,6876.48046875,2.6876955032348633,-1.8332453966140747,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,1.5,2.0,6841.65234375,5780.083984375,2.366976499557495,-2.1539645195007324,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.0,2.0,5635.10888671875,4573.53955078125,2.175072431564331,-2.3458688259124756,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,2.5,2.0,4629.41162109375,3567.842529296875,1.7967020273208618,-2.7242391109466553,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,3.0,2.0,4020.932373046875,2959.363037109375,1.4973543882369995,-3.0235869884490967,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-3.0,2.5,9368.7314453125,8307.162109375,4.866307735443115,0.3453669846057892,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.5,2.5,9330.5009765625,8268.9326171875,4.836348056793213,0.3154076039791107,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-2.0,2.5,9283.3818359375,8221.8125,4.882079124450684,0.36113810539245605,12
plateau-init,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32/run_2_unfinished/checkpoint-534500,0,1,-1.5,2.5,9204.828125,8143.259765625,4.950995922088623,0.43005481362342834,12
